กรุงเทพมหานคร ,ประเภทบ้านเดี่ยว ,7500 ,
น่าน ,โรงงาน ,5600 ,
น่าน ,ตลาด พื้นที่ไม่เกิน 1000 ตารางเมตร  ,3550 , พื้นที่ของแต่ละอาคาร
น่าน ,ตลาด พื้นที่เกินกว่า 1000 ตารางเมตรขึ้นไป  ,3700 , พื้นที่ของแต่ละอาคาร
น่าน ,อาคารพาณิชย์ ประเภทโฮมออฟฟิศ ,8400 ,
น่าน ,โรงงานซ่อมรถยนต์ ,5250 ,
บึงกาฬ ,ประเภทบ้านเดี่ยว ,6400 ,
บึงกาฬ ,ประเภทบ้านแถว (ทาวน์เฮาส์) ,6450 ,
บึงกาฬ ,ประเภทห้องแถว ,6300 ,
บึงกาฬ ,ประเภทตึกแถว ,7150 ,
บึงกาฬ ,คลังสินค้า พื้นที่ไม่เกิน 300 ตารางเมตร ,5100 ,
บึงกาฬ ,คลังสินค้า พื้นที่เกินกว่า 300 ตารางเมตรขึ้นไป ,3250 ,
บึงกาฬ ,สถานศึกษา ,6500 ,
บึงกาฬ ,โรงแรม ความสูงไม่เกิน 5 ชั้น ,8650 ,
บึงกาฬ ,โรงแรม ความสูงเกินกว่า 5 ชั้นขึ้นไป ,9200 ,
บึงกาฬ ,โรงมหรสพ ,7350 ,
บึงกาฬ ,สถานพยาบาล ,8550 ,
บึงกาฬ ,สำนักงาน ความสูงไม่เกิน 5 ชั้น ,6800 ,
บึงกาฬ ,สำนักงาน ความสูงเกินกว่า 5 ชั้นขึ้นไป ,8100 ,
บึงกาฬ ,ภัตตาคาร  ,6100 ,
บึงกาฬ ,ห้างสรรพสินค้า ,8550 ,
บึงกาฬ ,อาคารพาณิชยกรรม ประเภทค้าปลีกค้าส่ง ,7350 ,
บึงกาฬ ,สถานีบริการน้ำมันเชื้อเพลิง ,4950 , พื้นที่อาคารและบริเวณหัวจ่าย
บึงกาฬ ,โรงงาน ,5450 ,
บึงกาฬ ,ตลาด พื้นที่ไม่เกิน 1000 ตารางเมตร  ,3400 , พื้นที่ของแต่ละอาคาร
บึงกาฬ ,ตลาด พื้นที่เกินกว่า 1000 ตารางเมตรขึ้นไป  ,3550 , พื้นที่ของแต่ละอาคาร
บึงกาฬ ,อาคารพาณิชย์ ประเภทโฮมออฟฟิศ ,8100 ,
บึงกาฬ ,โรงงานซ่อมรถยนต์ ,5350 ,
บุรีรัมย์ ,ประเภทบ้านเดี่ยว ,6400 ,
บุรีรัมย์ ,ประเภทบ้านแถว (ทาวน์เฮาส์) ,6700 ,
บุรีรัมย์ ,ประเภทห้องแถว ,6250 ,
บุรีรัมย์ ,ประเภทตึกแถว ,7000 ,
บุรีรัมย์ ,คลังสินค้า พื้นที่ไม่เกิน 300 ตารางเมตร ,5300 ,
บุรีรัมย์ ,คลังสินค้า พื้นที่เกินกว่า 300 ตารางเมตรขึ้นไป ,3200 ,
บุรีรัมย์ ,สถานศึกษา ,6900 ,
บุรีรัมย์ ,โรงแรม ความสูงไม่เกิน 5 ชั้น ,8950 ,
บุรีรัมย์ ,โรงแรม ความสูงเกินกว่า 5 ชั้นขึ้นไป ,9250 ,
บุรีรัมย์ ,โรงมหรสพ ,7350 ,
บุรีรัมย์ ,สถานพยาบาล ,8750 ,
บุรีรัมย์ ,สำนักงาน ความสูงไม่เกิน 5 ชั้น ,6900 ,
บุรีรัมย์ ,สำนักงาน ความสูงเกินกว่า 5 ชั้นขึ้นไป ,8250 ,
บุรีรัมย์ ,ภัตตาคาร  ,6100 ,
บุรีรัมย์ ,ห้างสรรพสินค้า ,8400 ,
บุรีรัมย์ ,อาคารพาณิชยกรรม ประเภทค้าปลีกค้าส่ง ,7400 ,
บุรีรัมย์ ,สถานีบริการน้ำมันเชื้อเพลิง ,5100 , พื้นที่อาคารและบริเวณหัวจ่าย
บุรีรัมย์ ,โรงงาน ,5850 ,
บุรีรัมย์ ,ตลาด พื้นที่ไม่เกิน 1000 ตารางเมตร  ,3350 , พื้นที่ของแต่ละอาคาร
บุรีรัมย์ ,ตลาด พื้นที่เกินกว่า 1000 ตารางเมตรขึ้นไป  ,3600 , พื้นที่ของแต่ละอาคาร
บุรีรัมย์ ,อาคารพาณิชย์ ประเภทโฮมออฟฟิศ ,8350 ,
บุรีรัมย์ ,โรงงานซ่อมรถยนต์ ,5350 ,
ปทุมธานี ,ประเภทบ้านเดี่ยว ,6750 ,
ปทุมธานี ,ประเภทบ้านแถว (ทาวน์เฮาส์) ,6950 ,
ปทุมธานี ,ประเภทห้องแถว ,6600 ,
ปทุมธานี ,ประเภทตึกแถว ,7300 ,
ปทุมธานี ,คลังสินค้า พื้นที่ไม่เกิน 300 ตารางเมตร ,5400 ,
ปทุมธานี ,คลังสินค้า พื้นที่เกินกว่า 300 ตารางเมตรขึ้นไป ,3300 ,
ปทุมธานี ,สถานศึกษา ,6950 ,
ปทุมธานี ,โรงแรม ความสูงไม่เกิน 5 ชั้น ,9100 ,
ปทุมธานี ,โรงแรม ความสูงเกินกว่า 5 ชั้นขึ้นไป ,9550 ,
ปทุมธานี ,โรงมหรสพ ,7550 ,
ปทุมธานี ,สถานพยาบาล ,8850 ,
ปทุมธานี ,สำนักงาน ความสูงไม่เกิน 5 ชั้น ,7150 ,
ปทุมธานี ,สำนักงาน ความสูงเกินกว่า 5 ชั้นขึ้นไป ,8100 ,
ปทุมธานี ,ภัตตาคาร  ,6500 ,
ปทุมธานี ,ห้างสรรพสินค้า ,9000 ,
ปทุมธานี ,อาคารพาณิชยกรรม ประเภทค้าปลีกค้าส่ง ,7550 ,
ปทุมธานี ,สถานีบริการน้ำมันเชื้อเพลิง ,5200 , พื้นที่อาคารและบริเวณหัวจ่าย
ปทุมธานี ,โรงงาน ,5850 ,
ปทุมธานี ,ตลาด พื้นที่ไม่เกิน 1000 ตารางเมตร  ,3500 , พื้นที่ของแต่ละอาคาร
ปทุมธานี ,ตลาด พื้นที่เกินกว่า 1000 ตารางเมตรขึ้นไป  ,3700 , พื้นที่ของแต่ละอาคาร
ปทุมธานี ,อาคารพาณิชย์ ประเภทโฮมออฟฟิศ ,8550 ,
ปทุมธานี ,โรงงานซ่อมรถยนต์ ,5400 ,
ประจวบคีรีขันธ์ ,ประเภทบ้านเดี่ยว ,6900 ,
ประจวบคีรีขันธ์ ,ประเภทบ้านแถว (ทาวน์เฮาส์) ,7250 ,
ประจวบคีรีขันธ์ ,ประเภทห้องแถว ,6900 ,
ประจวบคีรีขันธ์ ,ประเภทตึกแถว ,7700 ,
ประจวบคีรีขันธ์ ,คลังสินค้า พื้นที่ไม่เกิน 300 ตารางเมตร ,5600 ,
ประจวบคีรีขันธ์ ,คลังสินค้า พื้นที่เกินกว่า 300 ตารางเมตรขึ้นไป ,3450 ,
ประจวบคีรีขันธ์ ,สถานศึกษา ,7250 ,
ประจวบคีรีขันธ์ ,โรงแรม ความสูงไม่เกิน 5 ชั้น ,9300 ,
ประจวบคีรีขันธ์ ,โรงแรม ความสูงเกินกว่า 5 ชั้นขึ้นไป ,9850 ,
ประจวบคีรีขันธ์ ,โรงมหรสพ ,8000 ,
ประจวบคีรีขันธ์ ,สถานพยาบาล ,9200 ,
ประจวบคีรีขันธ์ ,สำนักงาน ความสูงไม่เกิน 5 ชั้น ,7350 ,
ประจวบคีรีขันธ์ ,สำนักงาน ความสูงเกินกว่า 5 ชั้นขึ้นไป ,8500 ,
ประจวบคีรีขันธ์ ,ภัตตาคาร  ,6700 ,
ประจวบคีรีขันธ์ ,ห้างสรรพสินค้า ,9050 ,
ประจวบคีรีขันธ์ ,อาคารพาณิชยกรรม ประเภทค้าปลีกค้าส่ง ,7900 ,
ประจวบคีรีขันธ์ ,สถานีบริการน้ำมันเชื้อเพลิง ,5400 , พื้นที่อาคารและบริเวณหัวจ่าย
ประจวบคีรีขันธ์ ,โรงงาน ,6100 ,
ประจวบคีรีขันธ์ ,ตลาด พื้นที่ไม่เกิน 1000 ตารางเมตร  ,3650 , พื้นที่ของแต่ละอาคาร
ประจวบคีรีขันธ์ ,ตลาด พื้นที่เกินกว่า 1000 ตารางเมตรขึ้นไป  ,3900 , พื้นที่ของแต่ละอาคาร
ประจวบคีรีขันธ์ ,อาคารพาณิชย์ ประเภทโฮมออฟฟิศ ,8900 ,
ประจวบคีรีขันธ์ ,โรงงานซ่อมรถยนต์ ,5650 ,
ปราจีนบุรี ,ประเภทบ้านเดี่ยว ,6450 ,
ปราจีนบุรี ,ประเภทบ้านแถว (ทาวน์เฮาส์) ,6800 ,
ปราจีนบุรี ,ประเภทห้องแถว ,6550 ,
ปราจีนบุรี ,ประเภทตึกแถว ,7700 ,
ปราจีนบุรี ,คลังสินค้า พื้นที่ไม่เกิน 300 ตารางเมตร ,5550 ,
ปราจีนบุรี ,คลังสินค้า พื้นที่เกินกว่า 300 ตารางเมตรขึ้นไป ,3500 ,
ปราจีนบุรี ,สถานศึกษา ,7350 ,
ปราจีนบุรี ,โรงแรม ความสูงไม่เกิน 5 ชั้น ,9150 ,
ปราจีนบุรี ,โรงแรม ความสูงเกินกว่า 5 ชั้นขึ้นไป ,9900 ,
ปราจีนบุรี ,โรงมหรสพ ,7950 ,
ปราจีนบุรี ,สถานพยาบาล ,9350 ,
ปราจีนบุรี ,สำนักงาน ความสูงไม่เกิน 5 ชั้น ,7100 ,
ปราจีนบุรี ,สำนักงาน ความสูงเกินกว่า 5 ชั้นขึ้นไป ,8250 ,
ปราจีนบุรี ,ภัตตาคาร  ,6400 ,
ปราจีนบุรี ,ห้างสรรพสินค้า ,9400 ,
ปราจีนบุรี ,อาคารพาณิชยกรรม ประเภทค้าปลีกค้าส่ง ,8050 ,
ปราจีนบุรี ,สถานีบริการน้ำมันเชื้อเพลิง ,5150 , พื้นที่อาคารและบริเวณหัวจ่าย
ปราจีนบุรี ,โรงงาน ,5950 ,
ปราจีนบุรี ,ตลาด พื้นที่ไม่เกิน 1000 ตารางเมตร  ,3550 , พื้นที่ของแต่ละอาคาร
ปราจีนบุรี ,ตลาด พื้นที่เกินกว่า 1000 ตารางเมตรขึ้นไป  ,3800 , พื้นที่ของแต่ละอาคาร
ปราจีนบุรี ,อาคารพาณิชย์ ประเภทโฮมออฟฟิศ ,8550 ,
ปราจีนบุรี ,โรงงานซ่อมรถยนต์ ,5500 ,
ปัตตานี ,ประเภทบ้านเดี่ยว ,7050 ,
ปัตตานี ,ประเภทบ้านแถว (ทาวน์เฮาส์) ,7200 ,
ปัตตานี ,ประเภทห้องแถว ,6950 ,
ปัตตานี ,ประเภทตึกแถว ,7950 ,
ปัตตานี ,คลังสินค้า พื้นที่ไม่เกิน 300 ตารางเมตร ,5750 ,
ปัตตานี ,คลังสินค้า พื้นที่เกินกว่า 300 ตารางเมตรขึ้นไป ,3600 ,
ปัตตานี ,สถานศึกษา ,7550 ,
ปัตตานี ,โรงแรม ความสูงไม่เกิน 5 ชั้น ,9300 ,
ปัตตานี ,โรงแรม ความสูงเกินกว่า 5 ชั้นขึ้นไป ,10000 ,
ปัตตานี ,โรงมหรสพ ,8200 ,
ปัตตานี ,สถานพยาบาล ,9450 ,
ปัตตานี ,สำนักงาน ความสูงไม่เกิน 5 ชั้น ,7450 ,
ปัตตานี ,สำนักงาน ความสูงเกินกว่า 5 ชั้นขึ้นไป ,9000 ,
ปัตตานี ,ภัตตาคาร  ,6750 ,
ปัตตานี ,ห้างสรรพสินค้า ,9350 ,
ปัตตานี ,อาคารพาณิชยกรรม ประเภทค้าปลีกค้าส่ง ,8050 ,
ปัตตานี ,สถานีบริการน้ำมันเชื้อเพลิง ,5550 , พื้นที่อาคารและบริเวณหัวจ่าย
ปัตตานี ,โรงงาน ,5950 ,
ปัตตานี ,ตลาด พื้นที่ไม่เกิน 1000 ตารางเมตร  ,3600 , พื้นที่ของแต่ละอาคาร
ปัตตานี ,ตลาด พื้นที่เกินกว่า 1000 ตารางเมตรขึ้นไป  ,3950 , พื้นที่ของแต่ละอาคาร
ปัตตานี ,อาคารพาณิชย์ ประเภทโฮมออฟฟิศ ,8900 ,
ปัตตานี ,โรงงานซ่อมรถยนต์ ,6000 ,
พระนครศรีอยุธยา ,ประเภทบ้านเดี่ยว ,6700 ,
พระนครศรีอยุธยา ,ประเภทบ้านแถว (ทาวน์เฮาส์) ,6650 ,
พระนครศรีอยุธยา ,ประเภทห้องแถว ,6850 ,
พระนครศรีอยุธยา ,ประเภทตึกแถว ,7250 ,
พระนครศรีอยุธยา ,คลังสินค้า พื้นที่ไม่เกิน 300 ตารางเมตร ,5400 ,
พระนครศรีอยุธยา ,คลังสินค้า พื้นที่เกินกว่า 300 ตารางเมตรขึ้นไป ,3300 ,
พระนครศรีอยุธยา ,สถานศึกษา ,6850 ,
พระนครศรีอยุธยา ,โรงแรม ความสูงไม่เกิน 5 ชั้น ,9100 ,
พระนครศรีอยุธยา ,โรงแรม ความสูงเกินกว่า 5 ชั้นขึ้นไป ,9650 ,
พระนครศรีอยุธยา ,โรงมหรสพ ,7700 ,
พระนครศรีอยุธยา ,สถานพยาบาล ,8950 ,
พระนครศรีอยุธยา ,สำนักงาน ความสูงไม่เกิน 5 ชั้น ,7250 ,
พระนครศรีอยุธยา ,สำนักงาน ความสูงเกินกว่า 5 ชั้นขึ้นไป ,8200 ,
พระนครศรีอยุธยา ,ภัตตาคาร  ,6500 ,
พระนครศรีอยุธยา ,ห้างสรรพสินค้า ,8900 ,
พระนครศรีอยุธยา ,อาคารพาณิชยกรรม ประเภทค้าปลีกค้าส่ง ,7600 ,
พระนครศรีอยุธยา ,สถานีบริการน้ำมันเชื้อเพลิง ,5050 , พื้นที่อาคารและบริเวณหัวจ่าย
พระนครศรีอยุธยา ,โรงงาน ,5550 ,
พระนครศรีอยุธยา ,ตลาด พื้นที่ไม่เกิน 1000 ตารางเมตร  ,3500 , พื้นที่ของแต่ละอาคาร
พระนครศรีอยุธยา ,ตลาด พื้นที่เกินกว่า 1000 ตารางเมตรขึ้นไป  ,3700 , พื้นที่ของแต่ละอาคาร
พระนครศรีอยุธยา ,อาคารพาณิชย์ ประเภทโฮมออฟฟิศ ,8350 ,
พระนครศรีอยุธยา ,โรงงานซ่อมรถยนต์ ,5350 ,
พะเยา ,ประเภทบ้านเดี่ยว ,6850 ,
พะเยา ,ประเภทบ้านแถว (ทาวน์เฮาส์) ,7000 ,
พะเยา ,ประเภทห้องแถว ,6800 ,
พะเยา ,ประเภทตึกแถว ,7450 ,
พะเยา ,คลังสินค้า พื้นที่ไม่เกิน 300 ตารางเมตร ,5700 ,
พะเยา ,คลังสินค้า พื้นที่เกินกว่า 300 ตารางเมตรขึ้นไป ,3600 ,
พะเยา ,สถานศึกษา ,6850 ,
พะเยา ,โรงแรม ความสูงไม่เกิน 5 ชั้น ,9200 ,
พะเยา ,โรงแรม ความสูงเกินกว่า 5 ชั้นขึ้นไป ,9800 ,
พะเยา ,โรงมหรสพ ,7800 ,
พะเยา ,สถานพยาบาล ,9050 ,
พะเยา ,สำนักงาน ความสูงไม่เกิน 5 ชั้น ,7200 ,
พะเยา ,สำนักงาน ความสูงเกินกว่า 5 ชั้นขึ้นไป ,8350 ,
พะเยา ,ภัตตาคาร  ,6500 ,
พะเยา ,ห้างสรรพสินค้า ,9250 ,
พะเยา ,อาคารพาณิชยกรรม ประเภทค้าปลีกค้าส่ง ,8000 ,
พะเยา ,สถานีบริการน้ำมันเชื้อเพลิง ,5500 , พื้นที่อาคารและบริเวณหัวจ่าย
พะเยา ,โรงงาน ,6000 ,
พะเยา ,ตลาด พื้นที่ไม่เกิน 1000 ตารางเมตร  ,3750 , พื้นที่ของแต่ละอาคาร
พะเยา ,ตลาด พื้นที่เกินกว่า 1000 ตารางเมตรขึ้นไป  ,4000 , พื้นที่ของแต่ละอาคาร
พะเยา ,อาคารพาณิชย์ ประเภทโฮมออฟฟิศ ,8700 ,
พะเยา ,โรงงานซ่อมรถยนต์ ,5850 ,
พังงา ,ประเภทบ้านเดี่ยว ,7250 ,
พังงา ,ประเภทบ้านแถว (ทาวน์เฮาส์) ,7550 ,
พังงา ,ประเภทห้องแถว ,7200 ,
พังงา ,ประเภทตึกแถว ,8200 ,
พังงา ,คลังสินค้า พื้นที่ไม่เกิน 300 ตารางเมตร ,5800 ,
พังงา ,คลังสินค้า พื้นที่เกินกว่า 300 ตารางเมตรขึ้นไป ,3600 ,
พังงา ,สถานศึกษา ,7650 ,
พังงา ,โรงแรม ความสูงไม่เกิน 5 ชั้น ,9800 ,
พังงา ,โรงแรม ความสูงเกินกว่า 5 ชั้นขึ้นไป ,10500 ,
พังงา ,โรงมหรสพ ,8400 ,
พังงา ,สถานพยาบาล ,9700 ,
พังงา ,สำนักงาน ความสูงไม่เกิน 5 ชั้น ,7650 ,
พังงา ,สำนักงาน ความสูงเกินกว่า 5 ชั้นขึ้นไป ,9050 ,
พังงา ,ภัตตาคาร  ,7050 ,
พังงา ,ห้างสรรพสินค้า ,9700 ,
พังงา ,อาคารพาณิชยกรรม ประเภทค้าปลีกค้าส่ง ,8350 ,
พังงา ,สถานีบริการน้ำมันเชื้อเพลิง ,5650 , พื้นที่อาคารและบริเวณหัวจ่าย
พังงา ,โรงงาน ,6350 ,
พังงา ,ตลาด พื้นที่ไม่เกิน 1000 ตารางเมตร  ,3600 , พื้นที่ของแต่ละอาคาร
พังงา ,ตลาด พื้นที่เกินกว่า 1000 ตารางเมตรขึ้นไป  ,3900 , พื้นที่ของแต่ละอาคาร
พังงา ,อาคารพาณิชย์ ประเภทโฮมออฟฟิศ ,9200 ,
พังงา ,โรงงานซ่อมรถยนต์ ,5900 ,
พัทลุง ,ประเภทบ้านเดี่ยว ,7250 ,
พัทลุง ,ประเภทบ้านแถว (ทาวน์เฮาส์) ,7550 ,
พัทลุง ,ประเภทห้องแถว ,7150 ,
พัทลุง ,ประเภทตึกแถว ,8000 ,
พัทลุง ,คลังสินค้า พื้นที่ไม่เกิน 300 ตารางเมตร ,5750 ,
พัทลุง ,คลังสินค้า พื้นที่เกินกว่า 300 ตารางเมตรขึ้นไป ,3600 ,
พัทลุง ,สถานศึกษา ,7600 ,
พัทลุง ,โรงแรม ความสูงไม่เกิน 5 ชั้น ,9800 ,
พัทลุง ,โรงแรม ความสูงเกินกว่า 5 ชั้นขึ้นไป ,10500 ,
พัทลุง ,โรงมหรสพ ,8250 ,
พัทลุง ,สถานพยาบาล ,9800 ,
พัทลุง ,สำนักงาน ความสูงไม่เกิน 5 ชั้น ,7600 ,
พัทลุง ,สำนักงาน ความสูงเกินกว่า 5 ชั้นขึ้นไป ,9000 ,
พัทลุง ,ภัตตาคาร  ,7050 ,
พัทลุง ,ห้างสรรพสินค้า ,9700 ,
พัทลุง ,อาคารพาณิชยกรรม ประเภทค้าปลีกค้าส่ง ,8300 ,
พัทลุง ,สถานีบริการน้ำมันเชื้อเพลิง ,5600 , พื้นที่อาคารและบริเวณหัวจ่าย
พัทลุง ,โรงงาน ,6350 ,
พัทลุง ,ตลาด พื้นที่ไม่เกิน 1000 ตารางเมตร  ,3700 , พื้นที่ของแต่ละอาคาร
พัทลุง ,ตลาด พื้นที่เกินกว่า 1000 ตารางเมตรขึ้นไป  ,3950 , พื้นที่ของแต่ละอาคาร
พัทลุง ,อาคารพาณิชย์ ประเภทโฮมออฟฟิศ ,9150 ,
พัทลุง ,โรงงานซ่อมรถยนต์ ,5900 ,
พิจิตร ,ประเภทบ้านเดี่ยว ,6450 ,
พิจิตร ,ประเภทบ้านแถว (ทาวน์เฮาส์) ,6400 ,
พิจิตร ,ประเภทห้องแถว ,6500 ,
พิจิตร ,ประเภทตึกแถว ,6850 ,
พิจิตร ,คลังสินค้า พื้นที่ไม่เกิน 300 ตารางเมตร ,5200 ,
พิจิตร ,คลังสินค้า พื้นที่เกินกว่า 300 ตารางเมตรขึ้นไป ,3150 ,
พิจิตร ,สถานศึกษา ,6500 ,
พิจิตร ,โรงแรม ความสูงไม่เกิน 5 ชั้น ,9000 ,
พิจิตร ,โรงแรม ความสูงเกินกว่า 5 ชั้นขึ้นไป ,9400 ,
พิจิตร ,โรงมหรสพ ,7250 ,
พิจิตร ,สถานพยาบาล ,8600 ,
พิจิตร ,สำนักงาน ความสูงไม่เกิน 5 ชั้น ,6900 ,
พิจิตร ,สำนักงาน ความสูงเกินกว่า 5 ชั้นขึ้นไป ,8150 ,
พิจิตร ,ภัตตาคาร  ,6200 ,
พิจิตร ,ห้างสรรพสินค้า ,9000 ,
พิจิตร ,อาคารพาณิชยกรรม ประเภทค้าปลีกค้าส่ง ,7550 ,
พิจิตร ,สถานีบริการน้ำมันเชื้อเพลิง ,5100 , พื้นที่อาคารและบริเวณหัวจ่าย
พิจิตร ,โรงงาน ,5400 ,
พิจิตร ,ตลาด พื้นที่ไม่เกิน 1000 ตารางเมตร  ,3300 , พื้นที่ของแต่ละอาคาร
พิจิตร ,ตลาด พื้นที่เกินกว่า 1000 ตารางเมตรขึ้นไป  ,3500 , พื้นที่ของแต่ละอาคาร
พิจิตร ,อาคารพาณิชย์ ประเภทโฮมออฟฟิศ ,8250 ,
พิจิตร ,โรงงานซ่อมรถยนต์ ,5050 ,
พิษณุโลก ,ประเภทบ้านเดี่ยว ,6700 ,
พิษณุโลก ,ประเภทบ้านแถว (ทาวน์เฮาส์) ,6600 ,
พิษณุโลก ,ประเภทห้องแถว ,6600 ,
พิษณุโลก ,ประเภทตึกแถว ,7050 ,
พิษณุโลก ,คลังสินค้า พื้นที่ไม่เกิน 300 ตารางเมตร ,5400 ,
พิษณุโลก ,คลังสินค้า พื้นที่เกินกว่า 300 ตารางเมตรขึ้นไป ,3250 ,
พิษณุโลก ,สถานศึกษา ,6750 ,
พิษณุโลก ,โรงแรม ความสูงไม่เกิน 5 ชั้น ,9050 ,
พิษณุโลก ,โรงแรม ความสูงเกินกว่า 5 ชั้นขึ้นไป ,9550 ,
พิษณุโลก ,โรงมหรสพ ,7450 ,
พิษณุโลก ,สถานพยาบาล ,8800 ,
พิษณุโลก ,สำนักงาน ความสูงไม่เกิน 5 ชั้น ,7000 ,
พิษณุโลก ,สำนักงาน ความสูงเกินกว่า 5 ชั้นขึ้นไป ,8250 ,
พิษณุโลก ,ภัตตาคาร  ,6400 ,
พิษณุโลก ,ห้างสรรพสินค้า ,9150 ,
พิษณุโลก ,อาคารพาณิชยกรรม ประเภทค้าปลีกค้าส่ง ,7700 ,
พิษณุโลก ,สถานีบริการน้ำมันเชื้อเพลิง ,5250 , พื้นที่อาคารและบริเวณหัวจ่าย
พิษณุโลก ,โรงงาน ,5600 ,
พิษณุโลก ,ตลาด พื้นที่ไม่เกิน 1000 ตารางเมตร  ,3450 , พื้นที่ของแต่ละอาคาร
พิษณุโลก ,ตลาด พื้นที่เกินกว่า 1000 ตารางเมตรขึ้นไป  ,3650 , พื้นที่ของแต่ละอาคาร
พิษณุโลก ,อาคารพาณิชย์ ประเภทโฮมออฟฟิศ ,8400 ,
พิษณุโลก ,โรงงานซ่อมรถยนต์ ,5300 ,
เพชรบุรี ,ประเภทบ้านเดี่ยว ,6900 ,
เพชรบุรี ,ประเภทบ้านแถว (ทาวน์เฮาส์) ,7250 ,
เพชรบุรี ,ประเภทห้องแถว ,6900 ,
เพชรบุรี ,ประเภทตึกแถว ,7700 ,
เพชรบุรี ,คลังสินค้า พื้นที่ไม่เกิน 300 ตารางเมตร ,5600 ,
เพชรบุรี ,คลังสินค้า พื้นที่เกินกว่า 300 ตารางเมตรขึ้นไป ,3450 ,
เพชรบุรี ,สถานศึกษา ,7250 ,
เพชรบุรี ,โรงแรม ความสูงไม่เกิน 5 ชั้น ,9300 ,
เพชรบุรี ,โรงแรม ความสูงเกินกว่า 5 ชั้นขึ้นไป ,9850 ,
